1641916906236,161,-202,200,OK,Thread Group 1-2,text,true,,2234,756,5,5,http://34.77.53.147:3000/,44,0,0
1641916906236,44,-202-0,302,Found,Thread Group 1-2,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,44,0,0
1641916906282,115,-202-1,200,OK,Thread Group 1-2,text,true,,1746,375,5,5,http://34.77.53.147:3000/,115,0,0
1641916906257,149,-201,200,OK,Thread Group 1-3,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,148,0,0
1641916906281,144,-202,200,OK,Thread Group 1-4,text,true,,2234,756,5,5,http://34.77.53.147:3000/,40,0,0
1641916906281,40,-202-0,302,Found,Thread Group 1-4,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,40,0,0
1641916906323,102,-202-1,200,OK,Thread Group 1-4,text,true,,1746,375,5,5,http://34.77.53.147:3000/,102,0,0
1641916906351,92,-199,200,OK,Thread Group 1-5,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,92,0,0
1641916905672,768,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3712,2870,5,5,null,766,3,0
1641916906444,51,-200,200,OK,Thread Group 1-5,text,true,,1231,1771,5,5,http://34.77.53.147:3000/graphql,51,0,0
1641916906398,156,-203,200,OK,Thread Group 1-2,text,true,,1746,375,5,5,http://34.77.53.147:3000/,156,0,0
1641916906426,154,-203,200,OK,Thread Group 1-4,text,true,,1746,375,5,5,http://34.77.53.147:3000/,154,0,0
1641916906406,179,-202,200,OK,Thread Group 1-3,text,true,,2234,756,5,5,http://34.77.53.147:3000/,65,0,0
1641916906406,65,-202-0,302,Found,Thread Group 1-3,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,65,0,0
1641916906471,114,-202-1,200,OK,Thread Group 1-3,text,true,,1746,375,5,5,http://34.77.53.147:3000/,114,0,0
1641916906555,88,-207,200,OK,Thread Group 1-2,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,88,0,0
1641916905663,975,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,,6603,5100,5,5,null,858,5,0
1641916906496,157,-201,200,OK,Thread Group 1-5,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,156,0,0
1641916906581,82,-207,200,OK,Thread Group 1-4,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,82,0,0
1641916905749,908,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-4,,true,,6071,5100,5,5,null,803,6,0
1641916906586,150,-203,200,OK,Thread Group 1-3,text,true,,1746,375,5,5,http://34.77.53.147:3000/,150,0,0
1641916906653,150,-202,200,OK,Thread Group 1-5,text,true,,2234,756,5,5,http://34.77.53.147:3000/,44,0,0
1641916906653,44,-202-0,302,Found,Thread Group 1-5,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,44,0,0
1641916906698,105,-202-1,200,OK,Thread Group 1-5,text,true,,1746,375,5,5,http://34.77.53.147:3000/,104,0,0
1641916906737,93,-207,200,OK,Thread Group 1-3,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,93,0,0
1641916906194,633,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-3,,true,,6071,5100,5,5,null,518,3,0
1641916906804,149,-203,200,OK,Thread Group 1-5,text,true,,1746,375,5,5,http://34.77.53.147:3000/,148,0,0
1641916906954,88,-207,200,OK,Thread Group 1-5,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,88,0,0
1641916906443,595,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,,6603,5100,5,5,null,487,4,0
1641916936186,148,-162,200,OK,Thread Group 1-1,text,true,,1746,401,5,5,http://34.77.53.147:3000/,148,0,46
1641916936335,213,-179,200,OK,Thread Group 1-1,text,true,,320418,434,5,5,http://34.77.53.147:3000/_assets/fonts/materialdesignicons-webfont.woff2,43,0,0
1641916936549,84,-178,200,OK,Thread Group 1-1,text,true,,66137,422,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Regular.woff2,42,0,0
1641916936634,86,-180,200,OK,Thread Group 1-1,text,true,,71609,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,43,0,0
1641916936645,154,-162,200,OK,Thread Group 1-2,text,true,,1746,401,5,5,http://34.77.53.147:3000/,154,0,39
1641916936665,168,-162,200,OK,Thread Group 1-4,text,true,,1746,401,5,5,http://34.77.53.147:3000/,168,0,41
1641916936722,113,-181,200,OK,Thread Group 1-1,text,true,,66253,419,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,69,0,0
