1641915172833,671,-50,200,OK,Thread Group 1-1,text,true,,3695,1514,5,5,http://34.77.53.147:3000/graphql,633,0,0
1641915172791,718,-40,200,OK,Thread Group 1-5,text,true,,1269,968,5,5,http://34.77.53.147:3000/graphql,718,0,0
1641915173467,83,-46,200,OK,Thread Group 1-3,text,true,,1380,1570,5,5,http://34.77.53.147:3000/graphql,83,0,0
1641915173467,83,,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1380,1570,5,5,null,83,1,0
1641915173500,85,-53,200,OK,Thread Group 1-2,text,true,,1345,326,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-api.svg,85,0,0
1641915173505,83,-53,200,OK,Thread Group 1-1,text,true,,1345,326,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-api.svg,83,0,0
1641915173459,151,-47,200,OK,Thread Group 1-4,text,true,,1230,385,5,5,http://34.77.53.147:3000/e/en/Test1,150,0,0
1641915173510,151,-41,200,OK,Thread Group 1-5,text,true,,1746,380,5,5,http://34.77.53.147:3000/,151,0,0
1641915173552,139,-47,200,OK,Thread Group 1-3,text,true,,1230,385,5,5,http://34.77.53.147:3000/e/en/Test1,139,0,0
1641915173611,88,-50,200,OK,Thread Group 1-4,text,true,,3695,1514,5,5,http://34.77.53.147:3000/graphql,52,0,0
1641915173589,122,-54,200,OK,Thread Group 1-1,text,true,,931,327,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-code.svg,121,0,0
1641915173662,56,-45,200,OK,Thread Group 1-5,text,true,,1277,1522,5,5,http://34.77.53.147:3000/graphql,56,0,0
1641915172790,925,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,4292,2870,5,5,null,925,3,0
1641915173586,136,-54,200,OK,Thread Group 1-2,text,true,,931,327,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-code.svg,136,0,0
1641915173718,53,-46,200,OK,Thread Group 1-5,text,true,,1380,1570,5,5,http://34.77.53.147:3000/graphql,52,0,0
1641915173718,53,,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1380,1570,5,5,null,52,0,0
1641915173700,79,-53,200,OK,Thread Group 1-4,text,true,,1345,326,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-api.svg,79,0,0
